operator_id	operator_callsign	operator_comment	operator_country	operator_country_iso2letter	operator_iata	operator_icao	operator_name
3398	DRAGSTER 		United States 	us	CB	KII	Kalitta Charters II 
1077	KHAKI BLUE 		United States 	us		KKB	Air South 
2097	KAY-LER 		United States 	us		KLR	Columbus Air Transport 
5985	KOMSTAR 		United States 	us	W7	KMR	Western Pacific Airlines 
4107	KOKEE 		United States 	us		KOE	Northland Aviation 
3181	KOKO 		United States 	us		KOK	Horizon Air Service 
4585	KANSAS 		United States 	us		KSS	Raytheon Travel Air 
3404	K-STATE 		United States 	us		KSU	Kansas State University 
2631	KAY DUB 		United States 	us		KWX	Florida Aerocharter 
1088	DOLPHIN 		United States 	us		KYC	Av Atlantic 
4773	SKY CUBE 		United States 	us	GG	KYE	Sky Lease Cargo 
3515	LAB 		United States 	us	JF	LAB	L.A.B. Flying Service 
3626	LOCKHEED 		United States 	us		LAC	Lockeed Aircraft Corporation 
3574	LADCO-AIR 		United States 	us		LAD	Lebanon Airport Development Corporation 
3509	STAR SHIP 		United States 	us		LAH	L A Helicopter 
3569	LAWRENCE 		United States 	us		LAR	Lawrence Aviation 
3548	LAKER BAHAMAS 		United States 	us		LBH	Laker Airways (Bahamas) 
4519	LABQUEST 		United States 	us		LBQ	Quest Diagnostics 
3576	LECONTE 		United States 	us		LCA	Leconte Airlines 
5687	LANCAIR 		United States 	us		LCC	The Lancair Company 
3664	LYNCH AIR 		United States 	us		LCH	Lynch Flying Service 
5688	LEGACY 		United States 	us		LEG	The Army Aviation Heritage Foundation 
3580	LENTINI 		United States 	us		LEN	Lentini Aviation 
3567	LAUGHLIN EXPRESS 		United States 	us		LEP	Laughlin Express 
3513	LEX 		United States 	us		LEX	L'Express Airlines 
3578	LEGENDARY 		United States 	us		LGD	Legend Airlines 
4654	LIFECARE 		United States 	us		LIF	Rocky Mountain Holdings 
3510	ELJAY 		United States 	us		LJY	L J Aviation 
3546	LAKELAND 		United States 	us		LKL	Lakeland Aviation 
1107	LAKE POWELL 		United States 	us		LKP	American Aviation 
3547	LAKER 		United States 	us		LKR	Laker Airways 
1109	LUCKY 		United States 	us		LKY	Air Solutions 
5155	SKY HOLDINGS 		United States 	us		LMO	Sky One Holdings as Privaira 
3629	LIGHTNING 		United States 	us		LNG	Lockheed Martin Aeronautics Company 
5690	WATERSKI 		United States 	us	AX	LOF	Trans States Airlines 
3571	LEASE-A-PLANE 		United States 	us		LPL	Lease-a-Plane International 
3561	LAREDO AIR 		United States 	us		LRD	Laredo Air 
3637	LONE STAR 		United States 	us		LSS	Lone Star Airlines 
3595	LINDSAY AIR 		United States 	us		LSY	Lindsay Aviation 
2386	LIGHT SPEED 		United States 	us		LTD	Executive Express Aviation/JA Air Charter 
3579	LEISURE WORLD 		United States 	us		LWD	Leisure Air 
3666	LYNX FLIGHT 		United States 	us		LXF	Lynx Air International 
1767	FLEXJET 		United States 	us		LXJ	Bombardier Business Jet Solutions 
3665	LYNDEN 		United States 	us	L2	LYC	Lynden Air Cargo 
3433	KEY LIME 		United States 	us		LYM	Key Lime Air 
3726	MAGIC AIR 		United States 	us		MAJ	Majestic Airlines 
3751	MANNION 		United States 	us		MAN	Mannion Air Charter 
3725	MAINE-AV 		United States 	us		MAT	Maine Aviation 
3913	MOUNTAIN BIRD 		United States 	us		MBI	Mountain Bird 
3714	MAC DAN 		United States 	us		MCN	Mac Dan Aviation Corporation 
1150	NIGHT SHIP 		United States 	us		MDC	Atlantic Aero and Mid-Atlantic Freight 
3797	MID-SOUTH 		United States 	us		MDS	McNeely Charter Services 
3811	MERCAIR 		United States 	us		MEC	Mercury Aircourier Service 
3818	AVALON 		United States 	us		MEI	Merlin Airways 
3804	MEDJET 		United States 	us		MEJ	Medjet International 
3798	MED-TRANS 		United States 	us		MEK	Med-Trans of Florida 
3852	MIDEX 		United States 	us	YX	MEP	Midwest Airlines 
3824	METHOW 		United States 	us		MER	Methow Aviation 
3821	MESABA 		United States 	us	XJ	MES	Mesaba Airlines 
3826	EAGLE EXPRESS 		United States 	us		MEX	Metro Express 
3846	MIDLINE FREIGHT 		United States 	us		MFR	Midline Air Freight 
3862	MILLER TIME 		United States 	us		MFS	Miller Flying Services 
1155	MAGELLAN 		United States 	us		MGE	Asia Pacific Airlines 
3914	MOUNTAIN HIGH 		United States 	us		MHA	Mountain High Aviation 
3680	AIR MARITIME 		United States 	us		MHF	Maritime Helicopters 
3847	MIDSTATE 		United States 	us		MIS	Midstate Airlines 
2731	MATCO 		United States 	us		MIT	Flight Line 
3843	MAJOR 		United States 	us		MJR	Midamerica Jet 
3795	MCCALL 		United States 	us		MKL	McCall Aviation 
23	MILE-AIR 		United States 	us	Q5	MLA	40-Mile Air 
3722	MAHALO 		United States 	us		MLH	Mahalo Air 
3737	MALL-AIRWAYS 		United States 	us		MLS	Mall Airways 
3675	NIGHT RIDER 		United States 	us		MMH	McMahon Helicopter 
1165	AMP-INC 		United States 	us		MMP	AMP Incorporated 
3893	MONARCH AIR 		United States 	us		MNH	Monarch Airlines 
2392	MAINER 		United States 	us		MNU	Elite Airways 
3901	MOONEY FLIGHT 		United States 	us		MNY	Mooney Aircraft Corporation 
3886	MOHAWK AIR 		United States 	us		MOW	Mohawk Airlines 
3842	MID PAC 		United States 	us		MPA	Mid-Pacific Airlines 
3773			United States 	us		MPL	Master Planner 
3766	MARTEX 		United States 	us		MRA	Martinaire 
3813	MERIDIAN 		United States 	us		MRD	Meridian Air Cargo 
3758	MARKAIR 		United States 	us		MRK	Markair 
3904	MORRISON 		United States 	us		MRO	Morrison Flying Service 
5163	MARINER 		United States 	us	2G	MRR	San Juan Airlines 
3150	SPEEDMARK 		United States 	us		MRX	Herman's Markair Express 
5768	MARSHALAIR 		United States 	us		MSH	US Marshals Service 
3903	WASATCH 		United States 	us		MSS	Morris Air Service 
2857	GAK AVIATION 		United States 	us		MTA	GAK/Mitchell Aero 
3770	RESEARCH 		United States 	us		MTH	Massachusetts Institute of Technology 
3909	MOUNTAIN 		United States 	us		MTN	Mountain Air Cargo 
3356	METROCOPTER 		United States 	us		MTP	Island Helicopters 
3827	METRO 		United States 	us		MTR	Metroflight 
3916	MOUNTAIN VALLEY 		United States 	us		MTV	Mountain Valley Air Service 
3923	MURRAY AIR 		United States 	us		MUA	Murray Air 
5696	MAUI 		United States 	us		MUI	Trans Air 
3887	MUKULELE 		United States 	us	MW	MUL	Mokulele Airlines 
3881	VALAIR 		United States 	us		MVA	Mississippi Valley Airways 
187	PEGASUS 		United States 	us		MVM	Air Cargo America 
3781	MAV-AIR 		United States 	us		MVR	Maverick Airways 
3855	MIDWEST 		United States 	us		MWT	Midwest Aviation Division 
3688	MAXFLIGHT 		United States 	us		MXF	Maximum Flight Advantages 
3790	BEECHNUT 		United States 	us		MXP	May Air Xpress 
4098	YUKON 		United States 	us	NC	NAC	Northern Air Cargo 
3989	NATIONS EXPRESS 		United States 	us		NAE	Nations Air Express Inc 
4076	JET GROUP 		United States 	us		NAJ	North American Jet Charter Group 
4074	NORTH AMERICAN 		United States 	us	NA	NAO	North American Airlines 
3961	NAPIER 		United States 	us		NAP	Napier Air Service Inc 
708	NIGHT AIR 		United States 	us		NAR	Air Continental Inc 
4077	MASS AIR 		United States 	us		NAT	North Atlantic Air Inc 
3314	STARFLEET 		United States 	us	N/A	NCC	T3 Aviation
4095	TOP HAT 		United States 	us		NCE	Northcoast Executive Airlines 
3975	NATIONAL CARGO 		United States 	us	N8	NCR	National Air Cargo dba National Airlines 
4100	NORTHERN DAKOTA 		United States 	us		NDA	Northern Airways 
5769	SIOUX 		United States 	us		NDU	University of North Dakota 
4020	NEW ENGLAND 		United States 	us	EJ	NEA	New England Airlines 
4006	NEBRASKA 		United States 	us		NEB	State of Nebraska 
4096	NORTHEAST 		United States 	us		NEE	Northeast Airlines 
710	NEWAIR 		United States 	us		NER	Air Newark 
3937	MEADOW FLIGHT 		United States 	us		NEW	Northeastern Aviation 
4019	ENGAIR 		United States 	us		NEZ	New England Air Express 
4093	GREAT LAKES 		United States 	us		NFL	Northaire Freight Lines 
718	ANGEL FLIGHT 		United States 	us		NGF	Angel Flight America 
2686	NIGHTHAWK 		United States 	us		NHK	Federal Aviation Administration 
4104	ILLINOIS COMMUTER 		United States 	us		NIC	Northern Illinois Commuter 
3854	NIGHTTRAIN 		United States 	us		NIT	Midwest Aviation 
3966	NASHVILLE JET 		United States 	us		NJC	Nashville Jet Charters 
5180	SPIRIT WINGS 		United States 	us	NK	NKS	Spirit Airlines 
4276	TSUNAMI 		United States 	us	LW	NMI	Pacific Wings 
5977	NORPAC 		United States 	us		NPC	Western Air Couriers 
4097	NORTHEAST EXPRESS 		United States 	us		NPX	Northeast Aviation 
4665	ENERGY 		United States 	us		NRG	Ross Aviation 
2948	THUNDERCLOUD 		United States 	us		NSM	Global Jet Corporation 
4108	NORTHSTAR 		United States 	us		NSS	Northstar Aviation 
2936	NIGHT CHASE 		United States 	us		NTC	Gibson Aviation 
3968	NATCA 		United States 	us		NTK	National Air Traffic Controllers Association 
2054	NITE STAR 		United States 	us		NTS	Cirrus Air 
4105	NORTAX 		United States 	us		NTX	Northern Jet Management 
4022	NEW WORLD 		United States 	us		NWD	New World Jet Corporation 
4111			United States 	us		NWE	Northwest Aero Associates 
4029	NEXTFLIGHT 		United States 	us		NXF	Nextflight Aviation 
3982	NATIONAL FREIGHT 		United States 	us		NXT	National Express 
4023	NEW YORK 		United States 	us		NYH	New York Helicopter 
4175	OMNI-EXPRESS 		United States 	us	OY	OAE	Omni Air International 
1993	CHALLENGE AIR 		United States 	us		OFF	Challenge International Airlines 
2749	OHJAY 		United States 	us		OJY	Florida Air 
4165	OKLAHOMA 		United States 	us		OKL	Oklahoma Department of Public Safety 
2733	OPTIONS 		United States 	us		OPT	Flight Options 
3638	LONG ISLAND 		United States 	us		ORA	Long Island Airlines 
4227	SCARLET 		United States 	us		OSU	Ohio State University 
5701	OPEN SKIES 		United States 	us	1L	OSY	Open Skies Consultative Commission 
3837	NIGHT OWL 		United States 	us		OWL	Miami Valley Aviation 
3863	MILL AIR 		United States 	us		OXO	Million Air 
4297	CLIPPER 		United States 	us	PA	PAA	Pan American World Airways 
4407	POLAR 		United States 	us	PO	PAC	Polar Air Cargo 
4480	AIR PROFESSIONAL 		United States 	us		PAD	Professional Express Courier Service 
4309	LANI 		United States 	us		PAH	Panorama Air Tour 
4313	SEA RAY 		United States 	us		PAI	Paradise Airways 
4262	PACIFIC ALASKA 		United States 	us		PAK	Pacific Alaska Airlines 
4470	PAT 		United States 	us		PAT	Priority Air Transport 
4292	PANNEX 		United States 	us		PAX	Pan Air 
4256	PACE 		United States 	us	Y5	PCE	Pace Airlines 
4273	PACIFIC JET 		United States 	us		PCJ	Pacific Jet 
4390	PINNACLE GROUP 		United States 	us		PCL	Pinnacle Air Group 
5973	PAC VALLEY 		United States 	us		PCM	Westair Industries 
4468	PRINCETON 		United States 	us		PCN	Princeton Aviation Corporation 
4244	PACAIR 		United States 	us		PCR	PAC Air 
4265			United States 	us		PCX	Pacific Aviation (United States) 
4442	DISTRICT 		United States 	us	BK	PDC	Potomac Air 
4369	PADA 		United States 	us		PDD	Phillips Alaska 
4314	PARADISE ISLAND 		United States 	us		PDI	Paradise Island Airways 
4247	DISPATCH 		United States 	us		PDQ	PDQ Air Charter 
509	ALMAVER 		Mexico 	mx		VER	Almaver 
4384	PIEDMONT 		United States 	us		PDT	Piedmont Airlines 
4346	PENINSULA 		United States 	us	KS	PEN	Peninsula Airways 
4342	PELICAN EXPRESS 		United States 	us		PEX	Pelican Express 
4278	PACIFIC WEST 		United States 	us		PFR	Pacificair Airlines 
4445	PRAIRIE 		United States 	us		PFS	Prairie Flying Service 
1230	PROFREIGHT 		United States 	us		PFT	Air Cargo Express International 
4303	PANAGRA 		United States 	us		PGI	Panagra Airways 
4315	PARAGON EXPRESS 		United States 	us		PGX	Paragon Air Express 
4373	GRAY BIRD 		United States 	us		PHA	Phoenix Air Group 
2361	PANHANDLE 		United States 	us		PHD	Duncan Aviation 
2773	JERSEY 		United Kingdom 	gb	BE	BEE	Flybe 
4370	PHILLIPS 		United States 	us		PHL	Phillips Michigan City Flying Service 
4359	PETROLEUM 		United States 	us		PHM	Petroleum Helicopters 
4271	ROAD RUNNERS 		United States 	us		PIN	Pacific International Airlines 
4392	PIONEER 		United States 	us		PIO	Pioneer Airlines 
4474	PRIVATE FLIGHT 		United States 	us		PJA	Private Jet Management 
4473	PEE JAY 		United States 	us		PJE	Private Jet Expeditions 
3911	PIKES PEAK 		United States 	us		PKP	Mountain Air Express 
4281	PLATINUM WEST 		United States 	us		PKW	Pak West Airlines 
4427	POLYAIR 		United States 	us		PLA	Polynesian Air-Ways 
5197	PALMETTO 		United States 	us		PLT	South Carolina Aeronautics Commission 
4397	PLANET 		United States 	us		PLZ	Planet Airways 
4461	PRIMAC 		United States 	us		PMC	Primas Courier 
4459	PARADIGM 		United States 	us		PMM	Paradigm Air Operators 
4396	PLANEMASTER 		United States 	us		PMS	Planemaster Services 
5770	PACIFIC NORTHERN 		United States 	us		PNA	Universal Airlines 
4431	POND AIR 		United States 	us		PND	Pond Air Express 
4496			United States 	us		PNG	Puerto Rico National Guard 
3260	PHOENIX 		United States 	us		PNX	Imperial Airways 
4401	POCONO 		United States 	us		POC	Pocono Air Lines 
4485	AIR PROP 		United States 	us		PPA	Propheter Aviation 
4376	PAPAGO 		United States 	us		PPG	Phoenix Air Transport 
4574	PELICAN 		United States 	us		PPK	Ramp 66 
1776	PIPESTONE 		United States 	us		PPS	Butte Aviation 
4267	SAGE BRUSH 		United States 	us		PQA	Pacific Coast Airlines 
4258	PACIFIC CHARTER 		United States 	us		PRC	Pacific Air Charter 
4457	PRESIDENTIAL 		United States 	us		PRD	Presidential Aviation 
4448	PRECISION 		United States 	us		PRE	Precision Airlines 
4477	PROHAWK 		United States 	us		PRH	Pro Air 
4463	PRIME AIR 		United States 	us		PRM	Prime Airlines 
1240	PATRIOT 		United States 	us		PRT	Atlantic Coast Jet 
4469	PRIORITY AIR 		United States 	us		PRY	Priority Air Charter 
4272	PACIFIC ISLE 		United States 	us		PSA	Pacific Island Aviation 
4478	POP-AIR 		United States 	us		PSZ	Pro Air Service 
4487	PLANTATION 		United States 	us		PTL	Providence Airline 
5202	POSTMAN 		United States 	us		PTM	Southeastern Airways 
4434	TOWNSEND 		United States 	us		PTQ	Port Townsend Airways 
4362	PETTY 		United States 	us		PTY	Petty Transport 
4458	PRIESTER 		United States 	us		PWA	Priester Aviation 
4260	PAK EXPRESS 		United States 	us		PXP	Pacific Air Transport 
4237	PACK COAST 		United States 	us		PXT	Pacific Coast Jet 
742	PINE STATE 		United States 	us		PXX	Aroostook Aviation 
4398	PLAYERS AIR 		United States 	us		PYZ	Players Air 
5204	PHAZER 		United States 	us	1I	PZR	Sky Trek International Airlines 
1800	CHICKPEA 		United States 	us		QAI	Conquest Air 
4524	QWEST AIR 		United States 	us		QCC	Qwest Commuter Corporation 
5826	QUID 		United States 	us		QID	USAF 100th Air Refueling Wing 
1249	QUAKER CITY 		United States 	us		QKC	Aero Taxi Aviation 
3180	HORIZON AIR 		United States 	us	QX	QXE	Horizon Air 
4735	RYNES AVIATION 		United States 	us		RAA	Rynes Aviation 
4670	ROSWELL 		United States 	us		RAL	Roswell Airlines 
1255	RAPTOR 		United States 	us		RAP	Air Center Helicopters 
4684	AIR ROYAL 		United States 	us		RAX	Royal Air Freight 
5705	RED BIRD 		United States 	us		RBD	Trans World Express 
4592	RED BARON 		United States 	us		RBN	Red Baron Aviation 
4649	RUBY 		United States 	us	V2	RBY	Vision Airlines 
4631	RICHLAND 		United States 	us		RCA	Richland Aviation 
1264	REACH 		United States 	us	MC	RCH	Air Mobility Command 
4730	ARCTIC TRANSPORT 		United States 	us	7S	RCT	Ryan Air Services 
4279	RACE CITY 		United States 	us		RCY	Package Express 
4626	RHOADES EXPRESS 		United States 	us		RDS	Rhoades Aviation 
4616	RELIANCE AIR 		United States 	us		REL	Reliance Aviation 
4640	RIO 		United States 	us		REO	Rio Airways 
4572	RAM EXPRESS 		United States 	us		REX	Ram Air Freight 
1869	CAL AIR 		United States 	us		REZ	Cal-West Aviation 
4571	RALEIGH SERVICE 		United States 	us		RFA	Raleigh Flying Service 
4621	RENOWN 		United States 	us		RGS	Renown Aviation 
4603	REGENCY 		United States 	us		RGY	Regency Airlines 
4628	RICHAIR 		United States 	us		RIA	Rich International Airways 
4630	RICHARDSON 		United States 	us		RIC	Richardson's Airway 
4638	RIMROCK 		United States 	us		RIM	Rimrock Airlines 
4533	RECTRIX 		United States 	us		RIX	Rectrix Aviation 
4651	ROCKWELL 		United States 	us		RKW	Rockwell Collins Avionics 
4687	ROYAL AMERICAN 		United States 	us		RLM	Royal American Airways 
1778	RATTLER 		United States 	us		RLR	Business Airfreight 
4617	RELIANT 		United States 	us		RLT	Reliant Airlines 
4653	ROCKY MOUNTAIN 		United States 	us		RMA	Rocky Mountain Airways 
5707	TASS AIR 		United States 	us		RMS	Tas Aviation 
4573	RAM FLIGHT 		United States 	us		RMT	Ram Aircraft Corporation 
1301	RUNNER 		United States 	us		RNR	Air Cargo Masters 
4675	ROVERAIR 		United States 	us		ROV	Rover Airways International 
4650	ROBLEX 		United States 	us		ROX	Roblex Aviation 
4622	BRICKYARD 		United States 	us	RW	RPA	Republic Airlines 
2937	RESPONSE 		United States 	us		RPS	Global Air Charter 
155	AIR SUNSHINE 		United States 	us	YI	RSI	Air Sunshine 
2262	REDSKIN 		United States 	us		RSK	DSWA 
4625	RESORT AIR 		United States 	us		RST	Resort Air 
4583	RAYTHEON 		United States 	us		RTN	Raytheon Aircraft Company 
4629	RIVER CITY 		United States 	us		RVC	Richards Aviation 
4527	RAVEN FLIGHT 		United States 	us		RVF	Ravn Alaska 
4580	RAVEN U-S 		United States 	us		RVN	Raven Air 
77	REVA AIR 		United States 	us		RVQ	Aero Jet International 
4713	ROYAL WEST 		United States 	us		RWE	Royal West Airlines 
1837	RED WING 		United States 	us		RWG	C&M Airways 
30	RYAN AIR 		United States 	us	7S	RYA	Ryan Air Services 
4732	RYAN INTERNATIONAL 		United States 	us	RD	RYN	Ryan International Airlines 
6096	RECOVERY 		United States 	us		RZR	Zephyr Express 
1335	RED ZONE 		United States 	us		RZZ	Anoka Air Charter 
4807	SABER EXPRESS 		United States 	us		SBB	Steinman Aviation 
4810			United States 	us		SBG	Sabre Incorporated 
4815	SKIBBLE 		United States 	us		SBQ	SmithKline Beecham Clinical Labs 
4816	FREIGHTER 		United States 	us		SBR	Saber Aviation 
4817	SEABORNE 		United States 	us	BB	SBS	Seaborne Airlines 
4085	SKY BOX 		United States 	us		SBX	North Star Air Cargo 
4823	SOUTH CENTRAL 		United States 	us		SCA	South Central Air 
4824	SEA-COASTER 		United States 	us		SCC	Seacoast Airlines 
4826	SCENIC 		United States 	us		SCE	Scenic Airlines 
1338	SCREAMER 		United States 	us		SCM	American Jet International 
4844	SUN COUNTRY 		United States 	us	SY	SCX	Sun Country Airlines 
4847	SUNDANCE 		United States 	us		SDC	Sunrise Airlines 
4848	SKY DANCE 		United States 	us		SDD	Skymaster Air Taxi 
4850	SUNDORPH 		United States 	us		SDF	Sundorph Aeronautical Corporation 
3355	SANDY ISLE 		United States 	us	2S	SDY	Island Express 
5156			Costa Rica 	cr	RZ	LRS	Sansa 
1858	SPEEDSTER 		Namibia 	na		PDR	COMAV 
4859	SOUTHEAST AIR 		United States 	us		SEA	Southeast Air 
21	SECUREX 		United States 	us		SEC	3D Aviation 
4861	SEDONA AIR 		United States 	us		SED	Sedona Air Center 
4866	SENTEL 		United States 	us		SEL	Sentel Corporation 
1896	SEMO 		United States 	us		SEM	Cape Central Airways 
4808	S-BAR 		United States 	us	UG	SEN	SevenAir 
4875	SWIFTWING 		United States 	us		SFF	Safewings Aviation Company 
4883	SKYFREIGHT 		United States 	us		SFT	Skyfreight 
4885	SWAMP FOX 		United States 	us		SFX	S.K. Logistics 
3023	SKY FLITE 		United States 	us		SFY	Gulf Flite Center 
4886	SONGBIRD 		United States 	us		SGB	Sky King
4900	SKAGWAY AIR 		United States 	us	N5	SGY	Skagway Air Service 
4902	SKY HARBOR CHEYENNE 		United States 	us		SHC	Sky Harbor Air Service 
4919	SHAVANO 		United States 	us		SHV	Shavano Air 
4920	SHAWNEE 		United States 	us		SHW	Shawnee Airline 
4925	SEREX 		United States 	us		SIE	Sierra Express 
739	AIR SPIRIT 		United States 	us		SIP	Air Spirit 
3938	SCIENCE QUEST 		United States 	us		SIQ	National Center for Atmospheric Research 
4931	SALAIR 		United States 	us		SIR	Salair 
4743	DRIVE ORANGE 		United States 	us		SIX	Sixt Rent A Car 
4939	SPIRIT JET 		United States 	us		SJJ	Spirit Aviation 
1347	SAN JUAN 		United States 	us		SJN	Air San Juan 
5215	SKY DAWG 		United States 	us		SKD	Sky Harbor Air Service 
5216	SKYISLE 		United States 	us		SKE	Sky Tours 
